"TIME_PERIOD","FREQ","REF_AREA","SECTOR","COUNTERPART_SECTOR","ACCOUNTING_ENTRY","TRANSACTION","INSTR_ASSET","EXPENDITURE","UNIT_MEASURE","VALUATION","PRICE_BASE","TRANSFORMATION","TABLE_IDENTIFIER","obsValue","COUNTERPART_AREA","CONSOLIDATION","DECIMALS","UNIT_MULT","CURRENCY","CONF_STATUS","OBS_STATUS"
"2021","A","POL","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",32737,"W","N","2","6","PLN","F","A"
"2020","A","POL","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",29712,"W","N","2","6","PLN","F","A"
"2019","A","POL","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",48525,"W","N","2","6","PLN","F","A"
"2018","A","POL","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",47759,"W","N","2","6","PLN","F","A"
"2017","A","POL","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",36320,"W","N","2","6","PLN","F","A"
"2016","A","POL","S12","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",33068,"W","N","2","6","PLN","F","A"
"2023","A","POL","S1","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",29708,"W","P","2","6","PLN","F","A"
"2022","A","POL","S1","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",17387,"W","P","2","6","PLN","F","A"
"2021","A","POL","S1","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",16965,"W","P","2","6","PLN","F","A"
"2020","A","POL","S1","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",9107,"W","P","2","6","PLN","F","A"
"2019","A","POL","S1","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",17792,"W","P","2","6","PLN","F","A"
"2018","A","POL","S1","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",19271,"W","P","2","6","PLN","F","A"
"2019","A","POL","S11","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",563896,"W","N","2","6","PLN","F","A"
"2018","A","POL","S11","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",518305,"W","N","2","6","PLN","F","A"
"2017","A","POL","S11","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",465865,"W","N","2","6","PLN","F","A"
"2016","A","POL","S11","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",427506,"W","N","2","6","PLN","F","A"
"2023","A","POL","S11","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",819829,"W","_Z","2","6","PLN","F","A"
"2022","A","POL","S11","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",740376,"W","_Z","2","6","PLN","F","A"
"2021","A","POL","S11","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",599117,"W","_Z","2","6","PLN","F","A"
"2020","A","POL","S11","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",503475,"W","_Z","2","6","PLN","F","A"
"2019","A","POL","S11","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",472508,"W","_Z","2","6","PLN","F","A"
"2018","A","POL","S11","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",413943,"W","_Z","2","6","PLN","F","A"
"2017","A","POL","S11","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",396848,"W","_Z","2","6","PLN","F","A"
"2016","A","POL","S11","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",386735,"W","_Z","2","6","PLN","F","A"
"2023","A","POL","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",29708,"W","N","2","6","PLN","F","A"
"2022","A","POL","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",17387,"W","N","2","6","PLN","F","A"
"2021","A","POL","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",16965,"W","N","2","6","PLN","F","A"
"2020","A","POL","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",9107,"W","N","2","6","PLN","F","A"
"2019","A","POL","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",17792,"W","N","2","6","PLN","F","A"
"2018","A","POL","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",19271,"W","N","2","6","PLN","F","A"
"2017","A","POL","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",16726,"W","N","2","6","PLN","F","A"
"2016","A","POL","S12","S1","D","D44","_Z","_Z","XDC","S","V","N","T0800",17980,"W","N","2","6","PLN","F","A"
"2020","A","POL","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",45931,"W","N","2","6","PLN","F","A"
"2019","A","POL","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",59932,"W","N","2","6","PLN","F","A"
"2018","A","POL","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",56049,"W","N","2","6","PLN","F","A"
"2017","A","POL","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",45638,"W","N","2","6","PLN","F","A"
"2016","A","POL","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",38797,"W","N","2","6","PLN","F","A"
"2023","A","POL","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",3401610,"W","_Z","2","6","PLN","F","A"
"2022","A","POL","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",3100850,"W","_Z","2","6","PLN","F","A"
"2021","A","POL","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",2661519,"W","_Z","2","6","PLN","F","A"
"2020","A","POL","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",2362909,"W","_Z","2","6","PLN","F","A"
"2019","A","POL","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",2313930,"W","_Z","2","6","PLN","F","A"
"2018","A","POL","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",2147588,"W","_Z","2","6","PLN","F","A"
"2017","A","POL","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",1996836,"W","_Z","2","6","PLN","F","A"
"2016","A","POL","S1","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",1865960,"W","_Z","2","6","PLN","F","A"
"2023","A","POL","S12","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",200691,"W","N","2","6","PLN","F","A"
"2017","A","POL","S1","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",124364,"W","P","2","6","PLN","F","A"
"2016","A","POL","S1","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",105054,"W","P","2","6","PLN","F","A"
"2023","A","POL","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",1304075,"W","N","2","6","PLN","F","A"
"2022","A","POL","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",1152282,"W","N","2","6","PLN","F","A"
"2021","A","POL","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",1017489,"W","N","2","6","PLN","F","A"
"2020","A","POL","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",945418,"W","N","2","6","PLN","F","A"
"2019","A","POL","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",901791,"W","N","2","6","PLN","F","A"
"2018","A","POL","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",828596,"W","N","2","6","PLN","F","A"
"2017","A","POL","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",766000,"W","N","2","6","PLN","F","A"
"2016","A","POL","S1","S1","C","D1","_Z","_Z","XDC","S","V","N","T0800",720415,"W","N","2","6","PLN","F","A"
"2023","A","POL","S11","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",37794,"W","N","2","6","PLN","F","A"
"2022","A","POL","S11","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",43080,"W","N","2","6","PLN","F","A"
"2021","A","POL","S11","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",36449,"W","N","2","6","PLN","F","A"
"2020","A","POL","S11","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",30941,"W","N","2","6","PLN","F","A"
"2019","A","POL","S11","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",30672,"W","N","2","6","PLN","F","A"
"2018","A","POL","S11","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",29217,"W","N","2","6","PLN","F","A"
"2017","A","POL","S11","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",25397,"W","N","2","6","PLN","F","A"
"2016","A","POL","S11","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",19324,"W","N","2","6","PLN","F","A"
"2023","A","POL","S1","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",3401610,"W","_Z","2","6","PLN","F","A"
"2022","A","POL","S1","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",3100850,"W","_Z","2","6","PLN","F","A"
"2021","A","POL","S1","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",2661519,"W","_Z","2","6","PLN","F","A"
"2020","A","POL","S1","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",2362909,"W","_Z","2","6","PLN","F","A"
"2019","A","POL","S1","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",2313930,"W","_Z","2","6","PLN","F","A"
"2018","A","POL","S1","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",2147588,"W","_Z","2","6","PLN","F","A"
"2017","A","POL","S1","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",1996836,"W","_Z","2","6","PLN","F","A"
"2016","A","POL","S1","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",1865960,"W","_Z","2","6","PLN","F","A"
"2023","A","POL","S12","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",46469,"W","N","2","6","PLN","F","A"
"2022","A","POL","S12","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",38652,"W","N","2","6","PLN","F","A"
"2021","A","POL","S12","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",34421,"W","N","2","6","PLN","F","A"
"2020","A","POL","S12","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",32172,"W","N","2","6","PLN","F","A"
"2019","A","POL","S12","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",31927,"W","N","2","6","PLN","F","A"
"2018","A","POL","S12","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",30344,"W","N","2","6","PLN","F","A"
"2017","A","POL","S12","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",29251,"W","N","2","6","PLN","F","A"
"2016","A","POL","S12","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",27257,"W","N","2","6","PLN","F","A"
"2023","A","POL","S1","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",371291,"W","N","2","6","PLN","F","A"
"2022","A","POL","S1","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",384956,"W","N","2","6","PLN","F","A"
"2021","A","POL","S1","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",331847,"W","N","2","6","PLN","F","A"
"2020","A","POL","S1","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",330309,"W","N","2","6","PLN","F","A"
"2019","A","POL","S1","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",337460,"W","N","2","6","PLN","F","A"
"2018","A","POL","S1","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",301630,"W","N","2","6","PLN","F","A"
"2017","A","POL","S1","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",261003,"W","N","2","6","PLN","F","A"
"2016","A","POL","S1","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",268160,"W","N","2","6","PLN","F","A"
"2023","A","POL","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",243374,"W","N","2","6","PLN","F","A"
"2022","A","POL","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",271170,"W","N","2","6","PLN","F","A"
"2021","A","POL","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",231111,"W","N","2","6","PLN","F","A"
"2020","A","POL","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",236630,"W","N","2","6","PLN","F","A"
"2019","A","POL","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",246745,"W","N","2","6","PLN","F","A"
"2018","A","POL","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",216484,"W","N","2","6","PLN","F","A"
"2017","A","POL","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",179520,"W","N","2","6","PLN","F","A"
"2016","A","POL","S11","S1","D","P51C","_Z","_Z","XDC","S","V","N","T0800",186598,"W","N","2","6","PLN","F","A"
"2023","A","POL","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",181204,"W","P","2","6","PLN","F","A"
"2022","A","POL","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",193900,"W","P","2","6","PLN","F","A"
"2021","A","POL","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",150016,"W","P","2","6","PLN","F","A"
"2020","A","POL","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",137855,"W","P","2","6","PLN","F","A"
"2019","A","POL","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",132113,"W","P","2","6","PLN","F","A"
"2018","A","POL","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",129330,"W","P","2","6","PLN","F","A"
"2017","A","POL","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",118774,"W","P","2","6","PLN","F","A"
"2016","A","POL","S1","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",104656,"W","P","2","6","PLN","F","A"
"2023","A","POL","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",30399,"W","N","2","6","PLN","F","A"
"2022","A","POL","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",27485,"W","N","2","6","PLN","F","A"
"2021","A","POL","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",25520,"W","N","2","6","PLN","F","A"
"2020","A","POL","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",24788,"W","N","2","6","PLN","F","A"
"2019","A","POL","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",24018,"W","N","2","6","PLN","F","A"
"2018","A","POL","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",23689,"W","N","2","6","PLN","F","A"
"2017","A","POL","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",22863,"W","N","2","6","PLN","F","A"
"2016","A","POL","S12","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",17097,"W","N","2","6","PLN","F","A"
"2023","A","POL","S11","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",822556,"W","N","2","6","PLN","F","A"
"2022","A","POL","S11","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",739469,"W","N","2","6","PLN","F","A"
"2021","A","POL","S11","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",640691,"W","N","2","6","PLN","F","A"
"2020","A","POL","S11","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",586008,"W","N","2","6","PLN","F","A"
"2022","A","POL","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",23726,"W","N","2","6","PLN","F","A"
"2021","A","POL","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",23591,"W","N","2","6","PLN","F","A"
"2020","A","POL","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",20399,"W","N","2","6","PLN","F","A"
"2019","A","POL","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",21289,"W","N","2","6","PLN","F","A"
"2018","A","POL","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",20089,"W","N","2","6","PLN","F","A"
"2017","A","POL","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",18265,"W","N","2","6","PLN","F","A"
"2016","A","POL","S11","S1","D","D7","_Z","_Z","XDC","S","V","N","T0800",13257,"W","N","2","6","PLN","F","A"
"2018","A","POL","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",12280,"W","N","2","6","PLN","F","A"
"2017","A","POL","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",13226,"W","N","2","6","PLN","F","A"
"2016","A","POL","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",11331,"W","N","2","6","PLN","F","A"
"2023","A","POL","S12","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",156379,"W","_Z","2","6","PLN","F","A"
"2022","A","POL","S12","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",144234,"W","_Z","2","6","PLN","F","A"
"2021","A","POL","S12","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",87806,"W","_Z","2","6","PLN","F","A"
"2020","A","POL","S12","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",86357,"W","_Z","2","6","PLN","F","A"
"2019","A","POL","S12","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",86293,"W","_Z","2","6","PLN","F","A"
"2018","A","POL","S12","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",81261,"W","_Z","2","6","PLN","F","A"
"2017","A","POL","S12","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",74313,"W","_Z","2","6","PLN","F","A"
"2016","A","POL","S12","S1","D","B1G","_Z","_Z","XDC","S","V","N","T0800",66187,"W","_Z","2","6","PLN","F","A"
"2023","A","POL","S11","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",1715039,"W","_Z","2","6","PLN","F","A"
"2022","A","POL","S11","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",1519530,"W","_Z","2","6","PLN","F","A"
"2021","A","POL","S11","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",1257200,"W","_Z","2","6","PLN","F","A"
"2020","A","POL","S11","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",1076502,"W","_Z","2","6","PLN","F","A"
"2019","A","POL","S11","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",1050245,"W","_Z","2","6","PLN","F","A"
"2018","A","POL","S11","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",944027,"W","_Z","2","6","PLN","F","A"
"2017","A","POL","S11","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",870584,"W","_Z","2","6","PLN","F","A"
"2016","A","POL","S11","S1","C","B1G","_Z","_Z","XDC","S","V","N","T0800",821163,"W","_Z","2","6","PLN","F","A"
"2023","A","POL","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",45858,"W","N","2","6","PLN","F","A"
"2022","A","POL","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",39675,"W","N","2","6","PLN","F","A"
"2021","A","POL","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",11901,"W","N","2","6","PLN","F","A"
"2020","A","POL","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",10129,"W","N","2","6","PLN","F","A"
"2019","A","POL","S11","S1","C","D41","_Z","_Z","XDC","S","V","N","T0800",12978,"W","N","2","6","PLN","F","A"
"2022","A","POL","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",2672,"W","N","2","6","PLN","F","A"
"2021","A","POL","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",2455,"W","N","2","6","PLN","F","A"
"2020","A","POL","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",1517,"W","N","2","6","PLN","F","A"
"2019","A","POL","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",2544,"W","N","2","6","PLN","F","A"
"2018","A","POL","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",3827,"W","N","2","6","PLN","F","A"
"2017","A","POL","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",3750,"W","N","2","6","PLN","F","A"
"2016","A","POL","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",3735,"W","N","2","6","PLN","F","A"
"2023","A","POL","S12","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",3408,"W","N","2","6","PLN","F","A"
"2023","A","POL","S1","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",366683,"W","P","2","6","PLN","F","A"
"2022","A","POL","S1","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",261011,"W","P","2","6","PLN","F","A"
"2021","A","POL","S1","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",75249,"W","P","2","6","PLN","F","A"
"2020","A","POL","S1","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",83353,"W","P","2","6","PLN","F","A"
"2019","A","POL","S1","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",111380,"W","P","2","6","PLN","F","A"
"2018","A","POL","S1","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",107601,"W","P","2","6","PLN","F","A"
"2017","A","POL","S1","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",96944,"W","P","2","6","PLN","F","A"
"2016","A","POL","S1","S1","D","D41","_Z","_Z","XDC","S","V","N","T0800",88248,"W","P","2","6","PLN","F","A"
"2023","A","POL","S11","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",1877,"W","N","2","6","PLN","F","A"
"2022","A","POL","S11","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",1452,"W","N","2","6","PLN","F","A"
"2021","A","POL","S11","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",1396,"W","N","2","6","PLN","F","A"
"2020","A","POL","S11","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",974,"W","N","2","6","PLN","F","A"
"2019","A","POL","S11","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",1451,"W","N","2","6","PLN","F","A"
"2018","A","POL","S11","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",1579,"W","N","2","6","PLN","F","A"
"2017","A","POL","S11","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",1498,"W","N","2","6","PLN","F","A"
"2016","A","POL","S11","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",1618,"W","N","2","6","PLN","F","A"
"2023","A","POL","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",100964,"W","_Z","2","6","PLN","F","A"
"2022","A","POL","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",95978,"W","_Z","2","6","PLN","F","A"
"2021","A","POL","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",44635,"W","_Z","2","6","PLN","F","A"
"2020","A","POL","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",45845,"W","_Z","2","6","PLN","F","A"
"2019","A","POL","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",45880,"W","_Z","2","6","PLN","F","A"
"2018","A","POL","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",43304,"W","_Z","2","6","PLN","F","A"
"2017","A","POL","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",37816,"W","_Z","2","6","PLN","F","A"
"2016","A","POL","S12","S1","C","B2G","_Z","_Z","XDC","S","V","N","T0800",31990,"W","_Z","2","6","PLN","F","A"
"2023","A","POL","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",30255,"W","P","2","6","PLN","F","A"
"2022","A","POL","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",17557,"W","P","2","6","PLN","F","A"
"2021","A","POL","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",17210,"W","P","2","6","PLN","F","A"
"2020","A","POL","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",9150,"W","P","2","6","PLN","F","A"
"2019","A","POL","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",17414,"W","P","2","6","PLN","F","A"
"2018","A","POL","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",19413,"W","P","2","6","PLN","F","A"
"2017","A","POL","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",17593,"W","P","2","6","PLN","F","A"
"2016","A","POL","S1","S1","C","D44","_Z","_Z","XDC","S","V","N","T0800",18353,"W","P","2","6","PLN","F","A"
"2023","A","POL","S1","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",178468,"W","P","2","6","PLN","F","A"
"2022","A","POL","S1","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",175371,"W","P","2","6","PLN","F","A"
"2021","A","POL","S1","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",146183,"W","P","2","6","PLN","F","A"
"2020","A","POL","S1","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",148835,"W","P","2","6","PLN","F","A"
"2019","A","POL","S1","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",137299,"W","P","2","6","PLN","F","A"
"2018","A","POL","S1","S1","C","D7","_Z","_Z","XDC","S","V","N","T0800",133853,"W","P","2","6","PLN","F","A"
"2019","A","POL","S1","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",915121,"W","N","2","6","PLN","F","A"
"2018","A","POL","S1","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",839349,"W","N","2","6","PLN","F","A"
"2017","A","POL","S1","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",774468,"W","N","2","6","PLN","F","A"
"2016","A","POL","S1","S1","D","D1","_Z","_Z","XDC","S","V","N","T0800",720801,"W","N","2","6","PLN","F","A"
"2023","A","POL","S11","S1","D","B2G","_Z","_Z","XDC","S","V","N","T0800",819829,"W","_Z","2","6","PLN","F","A"
